2092,inform(food),that's ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2093,request(another),no thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2094,client_id: -Lt_7uKVNLCYedP3aaw5,,,,,,,,,,,,,
2095,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2096,greeting,Mogwin,"{'intent': 'inform', 'entity': 'Mogwin', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2097,request(mood),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2098,request(from),indiana,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2099,request(usual_dinner),frozen things,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2100,request(filling),hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2101,request(healthy),it doesn't matter,"{'intent': 'inform', 'entity': 0, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2102,request(diet),dairy free,"{'intent': 'inform', 'entity': 'dairy', 'entity_type': 'intolerances', 'polarity': None}",,,,,,,,,,,
2103,request(time),quick and easy,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2104,inform(food),looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2105,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2106,inform(food),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2107,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2108,client_id: -LsveLICo2XtkUy1f8Ss,,,,,,,,,,,,,
2109,,aerh,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2110,greeting,dtyj,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2111,request(filling),srtjhr,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2112,request(healthy),adrgf,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2113,request(diet),cvn hm,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2114,request(time),fkf,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2115,inform(food),fkmygu,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2116,client_id: -Lt_0lnzQs6kyx7qE8jQ,,,,,,,,,,,,,
2117,,Helllo,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2118,greeting,Dawid,"{'intent': 'inform', 'entity': 'Dawid', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2119,request(mood),Alright here,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2120,request(from),Poland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2121,request(usual_dinner),Fast foods,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2122,request(filling),Im feeling hungry now,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2123,request(healthy),Just healthy things,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2124,request(diet),Nope,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2125,request(time),I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2126,inform(food),Looks great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2127,request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2128,inform(food),Ill try it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2129,inform(food),Im like it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2130,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2131,client_id: -LteIWNwXqfv-vuoqxBz,,,,,,,,,,,,,
2132,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2133,request(filling),I'd rather have a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2134,request(healthy),Only a little,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2135,request(diet),None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2136,request(time),I have about an hour,"{'intent': 'inform', 'entity': 60, 'entity_type': 'duration', 'polarity': None}",,,,,,,,,,,
2137,inform(food),Looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2138,request(another),Show me the Onion Sala,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2139,inform(food),That's perfect!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2140,request(another),"No, I think I know what I'm making tonight!","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2141,client_id: -LteIYnSbnEfLIDo-lXa,,,,,,,,,,,,,
2142,,Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2143,request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2144,request(healthy),Moderately healthy,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2145,request(diet),No none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2146,request(time),Much rather quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2147,inform(food),Do you have any dishes that contain meat?,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2148,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2149,inform(food),You really like Italian rice,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2150,inform(food),awesome,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2151,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2152,inform(food),I'm seeing a no meat theme here.,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2153,inform(food),That sounds great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2154,client_id: -Lt_0mewpYMgXAiJjHIG,,,,,,,,,,,,,
2155,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2156,greeting,Susan,"{'intent': 'inform', 'entity': 'Susan', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2157,request(mood),"Yes I'm totally fine, thank you.  You?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2158,request(from),"I live just outside of London, in Kent (UK)","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2159,request(usual_dinner),"I often end up skipping dinner, but I do like a chicken salad","{'intent': 'inform', 'entity': ['salad', 'chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2160,request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2161,request(healthy),I'm hungry.  I'd like to be quite healthy as well,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2162,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2163,request(time),Either is fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2164,inform(food),Thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2165,request(another),Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2166,inform(food),Do you have anything that's not fish?,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2167,inform(food),What about something with meat or pasta?,"{'intent': 'inform', 'entity': ['meat', 'pasta'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2168,inform(food),That doesn't sound like something I would like,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2169,inform(food),"Hmm, I'd prefer something else.  What about a chicken dinner?","{'intent': 'inform', 'entity': ['chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2170,client_id: -Lt_0qU6wKK5huchurI9,,,,,,,,,,,,,
2171,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2172,greeting,Bryony,"{'intent': 'inform', 'entity': 'Bryony', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2173,request(mood),Yes thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2174,request(from),"Exeter, United Kingdom","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2175,request(usual_dinner),"Lots of vegetables, rice","{'intent': 'inform', 'entity': ['vegetables', 'rice'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2176,request(filling),light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2177,request(healthy),very,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2178,request(diet),lactose intolerant,"{'intent': 'inform', 'entity': 'dairy', 'entity_type': 'intolerances', 'polarity': None}",,,,,,,,,,,
2179,request(time),i have lots of time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2180,inform(food),i don't like kale,"{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2181,client_id: -LteXGZY2ykJdFh5N49E,,,,,,,,,,,,,
2182,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2183,request(filling),"light dinner, please","{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2184,request(healthy),"healthy, but also tasty","{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2185,request(diet),I am allergic to tree nuts and most seeds.,"{'intent': 'inform', 'entity': ['nuts', 'seeds'], 'entity_type': 'intolerances', 'polarity': None}",,,,,,,,,,,
2186,request(time),quick is best,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2187,inform(food),that sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2188,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2189,inform(food),thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2190,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2191,client_id: -LtFjDsmpAnI3qDtEPGk,,,,,,,,,,,,,
2192,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2193,request(mood),everything is good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2194,client_id: -LtZwOarknxhqrv-Sep5,,,,,,,,,,,,,
2195,,Hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2196,greeting,My name is Andrew,"{'intent': 'inform', 'entity': 'Andrew', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2197,request(mood),"I am fine thank you, how are you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2198,request(from),I live in the North East of England,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2199,request(usual_dinner),"Usually some type of meat, along with either vegtables or carbs","{'intent': 'inform', 'entity': ['meat', 'vegetables', 'carbs'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2200,request(filling),I am feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2201,request(healthy),quiet healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2202,request(diet),none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2203,request(time),quick please,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2204,inform(food),"I don't really like fish, do you have anything else?","{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
2205,inform(food),Anything with meat?,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2206,inform(food),Chicken?,"{'intent': 'inform', 'entity': ['chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2207,request(another),No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2208,client_id: -LtZwI17oZR3cYNCan2S,,,,,,,,,,,,,
2209,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2210,greeting,Lizzy,"{'intent': 'inform', 'entity': 'Lizzy', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2211,request(mood),All fine!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2212,request(from),London,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2213,request(usual_dinner),"Pasta, roast dinner, homemade pizza, stew, risotto","{'intent': 'inform', 'entity': ['pasta', 'pizza', 'stew', 'risotto'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2214,request(filling),Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2215,request(healthy),Fairly healthy,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2216,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2217,request(time),Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2218,inform(food),Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2219,request(another),No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2220,client_id: -LtUuOzhNM96gazFbaCb,,,,,,,,,,,,,
2221,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2222,greeting,Helen,"{'intent': 'inform', 'entity': 'Helen', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2223,request(mood),everything fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2224,request(from),northern greece,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2225,request(usual_dinner),i usualy eat salads,"{'intent': 'inform', 'entity': ['salad'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
2226,request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2227,request(healthy),absolute healthy,"{'intent': 'inform', 'entity': 1, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2228,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2229,request(time),i have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
2230,inform(food),lookd very nice! thanx cora!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2231,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2232,client_id: -LtLJcib_emxC0nt7sFJ,,,,,,,,,,,,,
2233,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2234,greeting,lucile,"{'intent': 'inform', 'entity': 'Lucile', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
2235,request(mood),not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2236,request(from),"glasgow, what a coincidence!!","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2237,request(usual_dinner),i depends,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2238,request(why_dinner),it depends on what i have in my fridge,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2239,request(filling),i m hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
2240,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
2241,request(diet),i m vegat,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2242,request(time),i have an hour,"{'intent': 'inform', 'entity': 60, 'entity_type': 'duration', 'polarity': None}",,,,,,,,,,,
2243,inform(food),ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
2244,request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
